,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
13891,0.5038,50.06,18.84,150.68,17.29,1858.59,236.67,5.224,-0.3244,61.15,44.08,50.55,41.99,55.9,58.79,1730.88,10/19/2021 6:00,FALSE,2,3,6,3_13_16
13892,0.5051,49.96,18.82,150.57,16.14,1847.33,234.49,5.2287,-0.0588,61.22,44.03,50.57,41.95,59.5,58.95,1733.89,10/19/2021 7:00,FALSE,4,3,7,3_13_16
13893,0.5337,49.86,18.21,145.68,17.14,1840.29,243.65,5.2251,0.1093,61.3,43.91,52,41.89,60,59.03,1735.03,10/19/2021 8:00,FALSE,4,3,8,3_13_16
13894,0.6434,36.64,13.69,109.5,14.84,1862.39,223.93,5.222,0.0888,61.3,44.66,55.3,43.08,58.9,59.54,1733.73,10/19/2021 9:00,FALSE,4,3,9,3_13_16
13895,0.5268,67.26,26.26,210.05,34.27,1832.61,359.96,5.233,0.2811,62.47,45.47,60.16,42.55,99.5,60.1,1730.17,10/19/2021 10:00,FALSE,0,,10,3_13_16
13896,0.4992,70.11,28.93,231.47,28.28,1848.11,319.63,5.2373,0.3111,62.9,45.3,65.51,42.09,88.6,61.11,1731.49,10/19/2021 11:00,FALSE,1,,11,3_13_16
13897,0.5199,75.74,30.15,241.19,27.21,1837.12,324.69,5.2151,0.4128,63.68,45.44,70.11,42.09,94.6,62.24,1731.35,10/19/2021 12:00,FALSE,2,,12,3_13_16
13898,0.4886,75.88,32.6,260.78,29.64,1823.85,364.11,5.2264,0.4714,63.74,45.54,72.81,41.92,89.6,62.2,1730.52,10/19/2021 13:00,FALSE,0,,13,3_13_16
13899,0.5133,78.46,31.6,252.79,34.8,1830.98,411.37,5.2249,0.5139,64.13,45.58,74.22,42.08,90,62.8,1730.07,10/19/2021 14:00,FALSE,1,13,14,3_13_16
13900,0.4861,82.78,34.53,276.21,41.86,1853.34,457.03,5.2276,0.4972,64.11,45.82,74.37,42,102.7,62.58,1731.93,10/19/2021 15:00,FALSE,0,13,15,3_13_16
13901,0.4978,75.82,31.52,252.15,37.86,1857.46,427.27,5.2187,0.4871,63.69,45.47,72.85,41.97,95.8,62.28,1731.67,10/19/2021 16:00,FALSE,1,13,16,3_13_16
13902,0.4924,78.38,32.92,263.39,35.71,1845.89,400.22,5.2348,0.6087,64.17,45.49,72.68,41.84,94.8,62.83,1731.62,10/19/2021 17:00,FALSE,0,13,17,3_13_16
13903,0.5316,70.93,27.96,223.67,30.46,1847.12,353.61,5.2293,0.6382,63.59,45.09,70.22,42,83.3,62.25,1732.66,10/19/2021 18:00,FALSE,1,13,18,3_13_16
13904,0.5203,69.88,27.89,223.11,31.87,1850.78,367.49,5.2337,0.5608,63.25,45.01,67.61,41.92,85.6,61.92,1732.02,10/19/2021 19:00,FALSE,1,13,19,3_13_16
13905,0.5215,62.26,25.26,202.08,22.56,1838.38,288.14,5.2472,0.4275,62.3,44.66,65.95,41.86,70.8,60.63,1732.06,10/19/2021 20:00,FALSE,1,13,20,3_13_16
13906,0.5356,56.54,22.86,182.85,23.29,1847.69,279.52,5.2302,0.324,61.66,44.44,63.51,41.9,63.4,59.31,1727.86,10/19/2021 21:00,FALSE,4,16,21,3_13_16
13907,0.5499,55.77,22.14,177.1,16.14,1852.66,235.29,5.2287,0.2641,61.59,44.36,62.95,41.9,60.6,59.39,1730.8,10/19/2021 22:00,FALSE,1,16,22,3_13_16
13908,0.5747,53.32,20.58,164.61,20.47,1835.65,255.83,5.2249,0.1882,61.38,44.22,61.61,41.94,60.6,58.83,1728.66,10/19/2021 23:00,FALSE,4,16,23,3_13_16
13909,0.6035,52.1,19.19,153.54,17.32,1816.21,235.75,5.2196,0.0903,61.11,44,59.49,41.87,62,58.57,1729.92,10/20/2021 0:00,FALSE,3,,0,
13910,0.6061,48.06,17.56,140.48,16.15,1849.13,230.28,5.2283,-0.1213,60.73,43.79,56.44,41.85,57.8,57.45,1733.94,10/20/2021 1:00,FALSE,1,,1,
13911,0.6119,46.61,16.85,134.78,18.69,1833.35,241.85,5.2208,-0.2533,60.71,43.72,56.14,41.85,51.9,57.57,1731.81,10/20/2021 2:00,FALSE,0,3,2,
13912,0.6014,45.52,16.02,128.13,14.96,1827.46,221.73,5.2313,-0.3039,60.6,43.58,55.06,41.81,52.7,57.22,1732.59,10/20/2021 3:00,FALSE,6,3,3,
13913,0.6208,43.77,14.99,119.95,13.3,1862.55,208.11,5.2239,-0.3166,60.47,43.48,54.54,41.82,50,57.45,1732.71,10/20/2021 4:00,FALSE,4,3,4,
13914,0.6063,43.09,14.84,118.74,14.91,1846.11,217.02,5.2348,-0.3166,60.54,43.54,53.87,41.89,45.4,57.53,1733.66,10/20/2021 5:00,FALSE,3,3,5,
13915,0.5694,45.22,16.13,129.02,12.81,1829.99,204.24,5.2256,-0.2322,60.73,43.69,53.75,41.9,53.9,57.62,1733.31,10/20/2021 6:00,FALSE,2,3,6,
13916,0.5589,43.77,15.77,126.14,14.35,1868.75,222.84,5.2261,-0.0505,60.65,43.63,52.98,41.88,48.3,57.66,1732.99,10/20/2021 7:00,FALSE,4,3,7,
13917,1.3287,36.03,12.74,101.93,15.55,1839.9,234.36,5.2317,0.2281,61.19,44.45,54.35,43.02,55.9,59.12,1732.13,10/20/2021 8:00,FALSE,4,3,8,
13918,0.5052,67.62,26.74,213.96,30.94,1813.61,332.17,5.234,0.7452,62.78,45.57,58.83,42.61,93.9,60.63,1734.39,10/20/2021 9:00,FALSE,4,3,9,
13919,0.5531,76.77,29.2,233.6,24.08,1836.13,292.63,5.2342,1.0644,64.78,45.42,64.88,42.18,98.1,63.79,1732.64,10/20/2021 10:00,FALSE,0,,10,
13920,0.5684,90.64,32.47,259.73,28.78,1842.82,355.46,5.2158,1.2233,67.12,45.7,68.42,42.1,107,66.14,1733.67,10/20/2021 11:00,FALSE,1,,11,
13921,0.5522,104.49,36.49,291.91,38.61,1821.52,419.95,5.2304,1.4818,69.4,46.15,71.56,42.1,116.2,67.81,1733.37,10/20/2021 12:00,FALSE,2,,12,
13922,0.5726,107.19,35.9,287.22,41.42,1829.59,439.35,5.2312,1.6099,69.61,46.08,73.94,42.1,119.9,68.13,1732.5,10/20/2021 13:00,FALSE,0,,13,
13923,0.7192,92.8,31.1,248.81,29.48,1861.92,334.47,5.2384,1.6007,68.75,46.04,76.11,42.59,127.8,67.84,1733.22,10/20/2021 14:00,FALSE,0,12,14,
13924,0.5743,108.29,35.76,286.06,42.53,1840.63,430.62,5.2266,1.7355,70.21,46.52,76.95,42.56,137.6,68.73,1734.63,10/20/2021 15:00,FALSE,1,12,15,
13925,0.5634,96.78,33,263.99,28.09,1830.1,337.84,5.2356,1.7677,69.65,46.01,76.36,42.36,126,68.56,1731.79,10/20/2021 16:00,FALSE,0,12,16,
13926,0.6574,106.2,34.67,277.34,2.0551,1802.68,144.13,5.2348,1.9261,70.27,46.8,75.65,42.95,153.4,68.96,1730.25,10/20/2021 17:00,FALSE,1,12,17,
13927,0.555,103.63,36.16,289.29,31.47,1837.35,361.89,5.2346,1.8407,69.76,46.37,73.38,42.36,121.8,68.24,1729.87,10/20/2021 18:00,FALSE,0,12,18,
13928,0.5664,108.33,36.63,293,39.3,1824.96,420.37,5.2176,1.8029,69.61,46.08,71.59,42.02,116.9,67.92,1731.7,10/20/2021 19:00,FALSE,0,12,19,
13929,0.5631,108.91,36.7,293.58,39.16,1826.08,437.89,5.2216,1.8145,69.4,46.08,70.19,42.01,117.6,67.92,1730.8,10/20/2021 20:00,FALSE,0,12,20,
13930,0.559,92.21,31.08,248.61,0,1769.2,117.47,5.2358,2.7274,68.57,46.65,69.5,43.19,145.1,67.8,1731.46,10/20/2021 21:00,TRUE,,,21,
13931,0.5703,96.78,33.59,268.74,32.75,1829.32,378.52,5.2212,3.309,68.87,46.17,69,42.45,110.3,67.56,1733.92,10/20/2021 22:00,TRUE,1,,22,
13932,0.5745,99.15,33.8,270.41,36.27,1835.53,405.59,5.216,3.483,69.49,45.87,69.05,42.12,111.3,68.08,1730.66,10/20/2021 23:00,TRUE,3,,23,
13933,0.6292,98.2,33.68,269.47,38.45,1830.18,415.6,5.2229,3.5898,69.8,46.8,68.51,43.06,150.7,68.4,1730.55,10/21/2021 0:00,FALSE,4,,0,
13934,0.5736,99.42,33.82,270.57,35.62,1833.35,390.79,5.2255,3.6774,69.32,46.23,67.51,42.49,108.7,67.94,1732.64,10/21/2021 1:00,FALSE,0,,1,
13935,0.5851,97.58,32.7,261.58,35.43,1826.39,391.46,5.2199,3.5437,68.93,45.77,66.29,42.14,108.1,67.57,1728,10/21/2021 2:00,FALSE,6,9,2,
13936,0.5849,101.21,33.53,268.25,35.2,1820.86,391.46,5.2312,3.4778,69.15,45.83,65.69,42.11,108.5,67.77,1732.32,10/21/2021 3:00,FALSE,4,9,3,
13937,0.5678,104.92,35.11,280.9,35.78,1847.07,399.1,5.2243,3.6298,70.07,46,65.57,42.11,111.4,68.44,1734.49,10/21/2021 4:00,FALSE,5,9,4,
13938,0.5888,106.72,34.58,276.66,35.47,1813.55,392.73,5.2228,3.7005,70.28,45.95,65.4,42.11,113.1,68.57,1730.48,10/21/2021 5:00,FALSE,4,,5,
13939,0.5694,123.13,39.38,315.01,38.8,1820.11,418.25,5.2308,2.5401,71.72,46.48,65.45,42.11,129.1,69.53,1730.8,10/21/2021 6:00,FALSE,0,,6,
13940,0.5467,131.65,42.6,340.83,39.86,1800.23,427.2,5.2118,2.1285,72.99,46.83,65.75,42.11,138.1,70.68,1733.27,10/21/2021 7:00,FALSE,0,,7,
13941,0.5616,141.4,43.7,349.58,42.78,1813.28,451.47,5.2212,2.3682,74.26,46.96,67.37,42.11,148.1,71.66,1732.08,10/21/2021 8:00,FALSE,0,,8,
13942,0.5618,151.94,46.17,369.34,46.01,1828.98,480.17,5.2274,2.6051,75.33,47.23,69.1,42.11,159.1,72.54,1732.35,10/21/2021 9:00,FALSE,2,,9,
13943,0.5649,163.44,48.45,387.63,47.45,1826.89,492.95,5.2282,2.7146,76.57,47.48,70.75,42.11,168.9,73.49,1733.72,10/21/2021 10:00,FALSE,1,,10,
13944,0.5597,170.18,50.39,403.15,48.75,1830.15,504.43,5.2301,2.8465,77.26,47.7,71.93,42.11,176.1,73.98,1731.09,10/21/2021 11:00,FALSE,0,,11,
13945,0.5553,173.16,51.12,408.97,50.77,1825.89,520.89,5.2218,3.0189,77.78,47.78,73.03,42.11,177,74.59,1733,10/21/2021 12:00,FALSE,0,,12,
13946,0.5603,173.83,51.01,408.06,50.02,1835.61,519.62,5.2293,3.0712,77.79,47.78,73.52,42.11,181.9,74.59,1729.14,10/21/2021 13:00,FALSE,1,,13,
13947,0.5685,136.73,41.33,330.6,48.72,1844.32,517.07,5.2282,2.8786,75.12,47.25,75.56,42.67,172.9,73,1732.04,10/21/2021 14:00,FALSE,0,12,14,
13948,0.574,126.16,39.48,315.81,49.48,1820.01,505.83,5.2126,2.4438,72.59,46.71,76.19,42.34,173.2,70.66,1732.91,10/21/2021 15:00,FALSE,1,12,15,
13949,0.5583,98.3,34.71,277.65,29.21,1815.48,328.16,5.2217,1.4734,68.03,45.85,75.62,42,122.4,66.78,1731.22,10/21/2021 16:00,FALSE,0,12,16,
13950,0.5495,93.52,33.7,269.62,37.93,1843.02,420.84,5.2175,1.2657,67.19,45.74,73.41,42,104.6,66.09,1732.63,10/21/2021 17:00,FALSE,1,12,17,
13951,0.514,71.13,28.25,226.04,28.38,1830.37,331.99,5.2169,0.7471,62.99,45.03,70.21,41.9,76.1,61.36,1729.35,10/21/2021 18:00,FALSE,1,,18,
13952,0.5043,66.6,26.63,213.02,28.98,1833.24,352.88,5.2165,0.5415,62.28,44.85,67.64,41.89,70.6,60.07,1731.05,10/21/2021 19:00,FALSE,1,,19,
13953,0.5039,59.93,24.86,198.88,27.54,1815.69,320.35,5.2227,0.5102,61.84,44.94,65.34,42.18,68.5,58.88,1730.89,10/21/2021 20:00,FALSE,1,,20,
13954,0.5163,55.33,22.97,183.77,28.51,1833.65,337.01,5.2197,0.8496,61.35,44.42,63.45,41.88,64.7,58.3,1733.63,10/21/2021 21:00,FALSE,4,16,21,
13955,0.5239,52.73,20.89,167.13,20,1817.55,282.33,5.2251,0.988,61,44.19,60.66,41.88,58.9,57.66,1733.36,10/21/2021 22:00,FALSE,1,16,22,
13956,0.5473,47.47,17.7,141.59,15.74,1827.05,219.77,5.221,1.0251,60.78,43.76,58.13,41.8,54.2,57.64,1732.48,10/21/2021 23:00,FALSE,4,16,23,
13957,0.5317,45.47,16.82,134.53,15.51,1833.92,222.51,5.2174,1.0881,60.78,43.64,56.18,41.77,51.2,57.74,1731.41,10/22/2021 0:00,FALSE,3,,0,3_13_16
13958,0.617,42.93,13.63,109.03,15.63,1832.53,223.66,5.2241,1.0949,60.67,43.41,54.54,41.91,45.6,57.79,1734.75,10/22/2021 1:00,FALSE,1,,1,3_13_16
13959,0.5381,41.02,14.96,119.66,15.44,1824.83,221.39,5.2294,1.0732,60.65,43.37,53.37,41.71,45.1,58.02,1733.72,10/22/2021 2:00,FALSE,0,3,2,3_13_16
13960,0.6472,40.14,12.23,97.86,11.83,1797.57,194.77,5.2272,1.0575,60.54,43.24,52.5,41.88,42.1,57.93,1736,10/22/2021 3:00,FALSE,6,3,3,3_13_16
13961,0.6793,39.05,11.34,90.76,11.72,1819.78,195.25,5.2309,0.9819,60.52,43.19,51.84,41.93,42,58.1,1732.52,10/22/2021 4:00,FALSE,4,3,4,3_13_16
13962,0.5591,44.82,15.31,122.5,12.54,1811.38,219.11,5.2166,1.013,61.08,43.65,51.58,41.95,47.4,59.02,1734.6,10/22/2021 5:00,FALSE,3,3,5,3_13_16
13963,0.5184,48.4,17.41,139.27,15.28,1820.51,230.11,5.2191,1.1208,61.41,44,50.85,42.07,54.4,59.54,1730.81,10/22/2021 6:00,FALSE,2,3,6,3_13_16
13964,0.4934,49.09,18.48,147.87,17.05,1826.59,241.46,5.2272,1.3834,61.35,43.88,50.47,41.84,51.8,59.4,1731.95,10/22/2021 7:00,FALSE,4,3,7,3_13_16
13965,0.4929,47.33,17.33,138.64,17.75,1805.84,247.09,5.2243,1.5316,61.83,45.03,51.53,43.07,92.9,59.83,1732.66,10/22/2021 8:00,FALSE,4,3,8,3_13_16
13966,0.4962,58.34,22.08,176.63,35.75,1826.32,399.26,5.217,1.6221,61.81,44.77,53.03,42.33,94.2,59.09,1733.35,10/22/2021 9:00,FALSE,4,3,9,3_13_16
13967,0.5414,47.44,16.89,135.1,17.5,1826.95,241.5,5.2282,1.2877,60.99,43.72,55.59,41.84,51,58.46,1731.86,10/22/2021 10:00,FALSE,0,,10,3_13_16
13968,0.5347,49.43,18.13,145.03,14.98,1832.88,220.66,5.2281,1.2331,61.17,43.93,58.33,41.92,56.7,58.83,1732.74,10/22/2021 11:00,FALSE,1,,11,3_13_16
13969,0.5815,56.2,20.6,164.83,15.9,1841.38,231.07,5.232,1.4742,62.2,45.48,60.51,43.19,99.9,60.15,1732.44,10/22/2021 12:00,FALSE,2,,12,3_13_16
13970,0.5038,54.74,21.49,171.95,21.16,1816.48,264.53,5.2304,1.4118,61.59,44.65,61.87,42.27,61.6,58.88,1734.69,10/22/2021 13:00,FALSE,0,,13,3_13_16
13971,0.495,56.13,22.39,179.15,24.33,1817.11,313.41,5.2256,1.3025,61.62,44.43,62.17,41.95,62.8,59.4,1732.74,10/22/2021 14:00,FALSE,1,13,14,3_13_16
13972,0.473,57.07,23.57,188.53,19.3,1833.39,254.76,5.2207,1.3218,61.6,44.47,62.61,41.85,67.5,59.33,1730.47,10/22/2021 15:00,FALSE,0,13,15,3_13_16
13973,0.4982,55.98,22.14,177.11,21.74,1817.65,267.46,5.222,1.2588,61.71,44.42,62.23,41.96,65.5,59.4,1733.19,10/22/2021 16:00,FALSE,1,13,16,3_13_16
13974,0.4922,56.07,22.48,179.84,22.21,1832.41,299.61,5.2291,1.2588,61.76,44.4,61.5,41.92,66.4,59.73,1734.33,10/22/2021 17:00,FALSE,0,13,17,3_13_16
13975,0.5162,52.47,20.61,164.86,19.54,1836.21,251.53,5.2181,1.1767,61.51,44.1,60.68,41.82,58.7,59.45,1732.52,10/22/2021 18:00,FALSE,1,13,18,3_13_16
13976,0.4993,53.51,21.61,172.88,18.1,1816.54,251.34,5.2144,1.1259,61.64,44.25,59.95,41.86,59.8,59.73,1732.48,10/22/2021 19:00,FALSE,1,13,19,3_13_16
13977,0.5259,52.89,20.46,163.71,17.84,1820.28,238.27,5.2276,1.0806,61.46,44.07,59.59,41.81,61.6,59.45,1734.13,10/22/2021 20:00,FALSE,1,13,20,3_13_16
13978,0.5675,50.47,18.4,147.24,16.96,1823.24,233.86,5.2192,0.8511,61.25,43.88,58.21,41.84,60.2,58.82,1730.39,10/22/2021 21:00,FALSE,4,16,21,3_13_16
13979,0.5592,46.95,17.22,137.76,21.52,1812.03,280.75,5.2352,0.55,60.8,43.66,56.8,41.75,54.6,57.99,1730.78,10/22/2021 22:00,FALSE,1,16,22,3_13_16
13980,0.5562,45.68,16.68,133.46,16.17,1835.35,238.54,5.2303,0.3471,60.72,43.66,55.52,41.81,52.5,57.83,1731.15,10/22/2021 23:00,FALSE,4,16,23,3_13_16
13981,0.6167,43.67,14.29,114.28,15.32,1843.04,224.16,5.2258,0.2392,60.64,43.35,54.52,41.77,44.9,57.86,1733.21,10/23/2021 0:00,FALSE,3,,0,3_13_16
13982,0.6348,43.92,13.88,111.03,16.08,1815.29,232.67,5.2227,0.2078,60.69,43.45,53.72,41.92,48.1,57.99,1731.88,10/23/2021 1:00,FALSE,1,,1,3_13_16
13983,0.5837,42.4,14.46,115.68,12.97,1805.27,208.83,5.2252,0.1485,60.59,43.35,53.3,41.75,44.8,57.92,1733.68,10/23/2021 2:00,FALSE,0,3,2,3_13_16
13984,0.597,41.79,13.92,111.35,12.54,1807.69,201.18,5.2229,0.1018,60.59,43.42,53.05,41.88,44.7,58.09,1732.2,10/23/2021 3:00,FALSE,6,3,3,3_13_16
13985,0.6607,39.4,11.85,94.78,11.14,1819.72,188.44,5.2235,0.0389,60.4,43.17,51.89,41.86,41.9,57.85,1733.16,10/23/2021 4:00,FALSE,4,3,4,3_13_16
13986,0.6379,40.37,12.58,100.62,11.59,1818.1,194.44,5.2284,0.0072,60.55,43.35,51.04,41.96,44.6,58.3,1730.15,10/23/2021 5:00,FALSE,3,3,5,3_13_16
13987,0.5259,47.48,17.13,137.05,13.68,1806.73,206.43,5.2221,0.2533,61.2,44.03,51.14,42.13,53.1,59.23,1731.59,10/23/2021 6:00,FALSE,2,3,6,3_13_16
13988,0.4932,49.83,18.87,150.96,17.19,1819.78,241.38,5.2163,0.5496,61.28,44,51.16,41.91,58,59.23,1732.86,10/23/2021 7:00,FALSE,4,3,7,3_13_16
13989,0.6427,47.56,16.88,135.04,17.53,1829.87,243.67,5.2227,0.8119,62,45,52.63,43.1,88.6,60.13,1730.04,10/23/2021 8:00,FALSE,4,3,8,3_13_16
13990,0.5278,51.6,18.87,150.94,21.95,1792.71,263,5.2212,0.9385,61.76,44.38,57.02,42.29,63.5,59.86,1732.01,10/23/2021 9:00,FALSE,4,3,9,3_13_16
13991,0.5308,56.45,20.64,165.16,24.83,1826.57,306.85,5.227,1.1037,62.26,45.56,59.87,43.27,104.3,60.58,1730.55,10/23/2021 10:00,FALSE,0,,10,3_13_16
13992,0.5412,56.8,21.92,175.38,18.29,1818.13,259.57,5.224,0.9772,61.86,44.66,62.29,42.23,65.1,59.41,1732.98,10/23/2021 11:00,FALSE,1,,11,3_13_16
13993,0.513,58.89,23.98,191.82,28.43,1836.03,333.38,5.2206,0.7441,61.84,44.59,63.39,41.94,66.4,59.6,1732.67,10/23/2021 12:00,FALSE,2,,12,3_13_16
13994,0.5276,61.69,24.77,198.19,21.9,1825.41,282.78,5.2214,0.879,62.29,44.77,65.96,42.02,70.6,60.34,1729.14,10/23/2021 13:00,FALSE,0,,13,3_13_16
13995,0.5026,69.97,28.56,228.44,38.2,1835.68,418.81,5.2323,1.1883,62.98,45.07,69.22,41.9,92.4,61.44,1733.07,10/23/2021 14:00,FALSE,1,13,14,3_13_16
13996,0.506,69.88,28.44,227.5,25.61,1801.13,302.64,5.2202,1.1516,63.26,45.15,69.68,42,93.8,61.65,1732.83,10/23/2021 15:00,FALSE,0,13,15,3_13_16
13997,0.5176,72.97,29.08,232.63,26.3,1825.32,325.95,5.2245,1.0782,63.76,45.25,70.18,42.02,93.7,62.37,1731.32,10/23/2021 16:00,FALSE,1,13,16,3_13_16
13998,0.5278,73.8,29.48,235.83,26.03,1852.24,314.47,5.2379,1.1145,64.4,45.27,68.7,42,94.8,63.39,1731.53,10/23/2021 17:00,FALSE,0,13,17,3_13_16
13999,0.5249,72.17,28.7,229.57,29.91,1838.41,351.9,5.2227,1.0876,64.05,45.2,67.08,42.02,76.5,63.16,1732.49,10/23/2021 18:00,FALSE,1,13,18,3_13_16
14000,0.5424,71.76,27.84,222.7,26.67,1807.74,315.85,5.2281,1.1086,64,45.11,65.5,42.02,99.2,63.14,1733.06,10/23/2021 19:00,FALSE,1,13,19,3_13_16
14001,0.5339,75.12,29.05,232.4,27.87,1834.37,330.15,5.2228,1.091,64.02,45.24,64.62,42.02,91.8,62.98,1735.02,10/23/2021 20:00,FALSE,1,13,20,3_13_16
14002,0.5178,66.62,26.65,213.24,27.22,1846.05,322.93,5.2253,0.9754,63.4,44.98,64.97,42.03,83.3,62.31,1732.09,10/23/2021 21:00,FALSE,4,,21,3_13_16
14003,0.5624,63.76,23.74,189.88,23.95,1780.47,292.11,5.224,0.8571,62.49,44.65,65.07,42.01,83.5,61.04,1728.97,10/23/2021 22:00,TRUE,,,22,3_13_16
14004,0.5376,63.6,25.27,202.19,22.76,1828.02,288.87,5.2211,0.8848,62.88,44.84,64.91,42.04,78.4,61.53,1732.55,10/23/2021 23:00,FALSE,4,,23,3_13_16
14005,0.5482,61.16,23.8,190.38,23.23,1803.22,285.89,5.2265,0.9037,62.45,44.54,64.18,41.9,69.1,61.04,1729.71,10/24/2021 0:00,FALSE,3,,0,
14006,0.5399,60.77,24.21,193.65,26.79,1826.83,339.24,5.219,0.8909,62.53,44.57,63.45,41.89,68.1,61.21,1730.2,10/24/2021 1:00,FALSE,1,,1,
14007,0.5161,63.23,25.62,204.97,24.04,1815.81,313.56,5.2188,0.9094,62.61,44.68,63.27,41.84,69.4,61.21,1731.08,10/24/2021 2:00,FALSE,0,3,2,
14008,0.5247,62.75,25.43,203.43,22,1797.47,268.7,5.2207,0.9385,62.64,44.59,63.39,41.76,74.7,61.28,1728.77,10/24/2021 3:00,FALSE,6,3,3,
14009,0.5451,61.13,23.84,190.72,23.39,1823.42,282.02,5.2275,0.8345,62.37,44.54,62.97,41.9,70,60.91,1731.72,10/24/2021 4:00,FALSE,4,3,4,
14010,0.5532,60.76,23.27,186.16,24.93,1794.64,320.93,5.2163,0.7972,62.38,44.5,62.74,41.92,68.6,60.93,1732.34,10/24/2021 5:00,FALSE,3,3,5,
14011,0.5307,63.56,25.15,201.24,20.91,1831.47,270.15,5.2291,0.5753,62.64,44.84,62.16,42.05,75,61.11,1730.01,10/24/2021 6:00,FALSE,2,3,6,
14012,0.5196,65.92,26.52,212.13,28.61,1842.26,324.45,5.2169,0.9397,62.96,44.89,62.77,41.95,80.6,61.62,1731.63,10/24/2021 7:00,FALSE,4,3,7,
14013,0.549,73.63,28.1,224.82,35.05,1841.35,393.48,5.2235,1.2474,64.12,45.12,65.27,42,91.1,63.12,1730.24,10/24/2021 8:00,FALSE,4,3,8,
14014,0.5578,78.69,29.49,235.93,27.88,1807.22,317.77,5.2239,1.1784,64.92,45.32,67.57,42.04,95.5,64.25,1728.14,10/24/2021 9:00,FALSE,4,3,9,
14015,0.5808,91.61,31.66,253.26,34.13,1818.84,379.83,5.2169,1.3635,66.62,45.58,69.73,42.07,103.3,65.67,1732.39,10/24/2021 10:00,FALSE,0,,10,
14016,0.5712,101.69,34.6,276.79,38.81,1816.78,424.26,5.2249,1.6644,68.66,45.9,71.7,42.07,114.7,67.37,1733.28,10/24/2021 11:00,TRUE,0,,11,
14017,0.5733,122.87,39.28,314.2,33.2,1843.89,398.18,5.2261,2.0563,71.24,46.45,74.92,42.09,134.9,69.38,1731.28,10/24/2021 12:00,FALSE,2,,12,
14018,0.9403,114.07,35.38,283.08,28.18,1811.22,334.67,5.2301,2.4612,72.07,46.97,77.89,43.05,158.1,70.64,1730.53,10/24/2021 13:00,FALSE,0,,13,
14019,0.6587,135.23,38.64,309.09,39.57,1824.74,419.94,5.2161,2.8061,73.77,47.22,79.53,42.94,168.4,71.83,1733.94,10/24/2021 14:00,FALSE,0,12,14,
14020,0.6648,120.88,36.31,290.48,42.03,1828.94,443.99,5.2202,2.7905,72.73,46.79,79.69,42.76,139.1,71.22,1730.63,10/24/2021 15:00,FALSE,1,12,15,
14021,0.5764,123.92,38.94,311.54,44.46,1832.51,464.49,5.2244,2.5897,72.26,46.66,78.65,42.34,160.6,70.44,1732.58,10/24/2021 16:00,FALSE,0,12,16,
14022,0.6553,112.21,34.96,279.66,33.05,1835.94,351.69,5.2226,2.2197,70.42,46.75,76.22,42.87,141.7,69.09,1728.69,10/24/2021 17:00,FALSE,1,12,17,
14023,0.5504,110.59,37.78,302.25,41.83,1835.91,449.82,5.2191,2.1982,70.47,46.49,73.75,42.3,131.4,68.76,1732.5,10/24/2021 18:00,FALSE,0,12,18,
14024,0.5453,102.03,34.83,278.67,35.16,1803.58,389.55,5.2298,1.9694,68.76,46.76,72.18,42.9,134,67.37,1730.21,10/24/2021 19:00,FALSE,0,12,19,
14025,0.5793,88.42,31.14,249.11,31.87,1814.78,340.8,5.217,1.7965,66.96,45.77,70.48,42.32,98.6,65.97,1732.29,10/24/2021 20:00,FALSE,1,,20,
14026,0.6117,59.97,22.79,182.34,29.29,1810.19,324.24,5.2164,2.3577,64.91,45.69,69.25,43.14,95.2,64.58,1733.3,10/24/2021 21:00,FALSE,4,16,21,
14027,0.5345,82.56,31.25,249.98,41.98,1809.38,423.58,5.2243,2.6495,64.82,45.88,68.3,42.42,129.7,63.45,1730.67,10/24/2021 22:00,FALSE,1,16,22,
14028,0.5294,66.03,26.32,210.59,27.82,1810.53,348.66,5.2114,2.3185,63.56,45.19,67.19,42.27,75.7,62.32,1729.94,10/24/2021 23:00,FALSE,4,16,23,
14029,0.5651,67.14,25.32,202.53,35.44,1840.18,396.52,5.2099,2.2134,63.2,44.75,66.27,41.95,81.5,61.91,1732.33,10/25/2021 0:00,FALSE,3,3,0,3_13_16
14030,0.5455,66.45,25.63,205.04,28.07,1828.86,322.06,5.2198,2.0258,62.99,44.79,65.44,41.95,81.3,61.68,1732.87,10/25/2021 1:00,FALSE,1,3,1,3_13_16
14031,0.5814,74.06,27,216,19.46,1808.63,257.97,5.2315,2.3651,64.41,44.99,65.36,42,87.4,63.71,1732.34,10/25/2021 2:00,FALSE,0,3,2,3_13_16
